PropLocation,Address,City,State,Latitude,Longitude,"Accuracy Score","Accuracy Type",Number,Street,City,State,County,Zip,Country,Source
"36 CONDICT ST.           ","36 CONDICT ST.","Jersey City",NJ,40.727129,-74.079528,1,rooftop,36,"Condict St","Jersey City",NJ,"Hudson County",07306,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"38 CONDICT ST.           ","38 CONDICT ST.","Jersey City",NJ,40.727169,-74.079617,1,rooftop,38,"Condict St","Jersey City",NJ,"Hudson County",07306,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"40 CONDICT ST.           ","40 CONDICT ST.","Jersey City",NJ,40.72721,-74.07971,1,rooftop,40,"Condict St","Jersey City",NJ,"Hudson County",07306,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"42 CONDICT ST.           ","42 CONDICT ST.","Jersey City",NJ,40.727249,-74.079796,1,rooftop,42,"Condict St","Jersey City",NJ,"Hudson County",07306,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"44 CONDICT ST.           ","44 CONDICT ST.","Jersey City",NJ,40.727284,-74.079874,1,rooftop,44,"Condict St","Jersey City",NJ,"Hudson County",07306,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"46 CONDICT ST.           ","46 CONDICT ST.","Jersey City",NJ,40.727318,-74.079951,1,rooftop,46,"Condict St","Jersey City",NJ,"Hudson County",07306,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"48 CONDICT ST.           ","48 CONDICT ST.","Jersey City",NJ,40.727353,-74.080029,1,rooftop,48,"Condict St","Jersey City",NJ,"Hudson County",07306,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"50 CONDICT ST.           ","50 CONDICT ST.","Jersey City",NJ,40.727388,-74.080107,1,rooftop,50,"Condict St","Jersey City",NJ,"Hudson County",07306,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"52 CONDICT ST.           ","52 CONDICT ST.","Jersey City",NJ,40.727423,-74.080185,1,rooftop,52,"Condict St","Jersey City",NJ,"Hudson County",07306,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"54 CONDICT ST.           ","54 CONDICT ST.","Jersey City",NJ,40.727458,-74.080262,1,rooftop,54,"Condict St","Jersey City",NJ,"Hudson County",07306,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"56 CONDICT ST.           ","56 CONDICT ST.","Jersey City",NJ,40.727492,-74.08034,1,rooftop,56,"Condict St","Jersey City",NJ,"Hudson County",07306,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"58 CONDICT ST.           ","58 CONDICT ST.","Jersey City",NJ,40.72753,-74.080424,1,rooftop,58,"Condict St","Jersey City",NJ,"Hudson County",07306,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"60 CONDICT ST.           ","60 CONDICT ST.","Jersey City",NJ,40.727572,-74.080518,1,rooftop,60,"Condict St","Jersey City",NJ,"Hudson County",07306,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"62 CONDICT ST.           ","62 CONDICT ST.","Jersey City",NJ,40.727611,-74.080604,1,rooftop,62,"Condict St","Jersey City",NJ,"Hudson County",07306,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"64 CONDICT ST.           ","64 CONDICT ST.","Jersey City",NJ,40.727646,-74.080682,1,rooftop,64,"Condict St","Jersey City",NJ,"Hudson County",07306,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"66 CONDICT ST.           ","66 CONDICT ST.","Jersey City",NJ,40.727681,-74.08076,1,rooftop,66,"Condict St","Jersey City",NJ,"Hudson County",07306,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"68 CONDICT ST.           ","68 CONDICT ST.","Jersey City",NJ,40.727715,-74.080838,1,rooftop,68,"Condict St","Jersey City",NJ,"Hudson County",07306,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"70 CONDICT ST.           ","70 CONDICT ST.","Jersey City",NJ,40.72775,-74.080915,1,rooftop,70,"Condict St","Jersey City",NJ,"Hudson County",07306,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"72 CONDICT ST.           ","72 CONDICT ST.","Jersey City",NJ,40.727785,-74.080993,1,rooftop,72,"Condict St","Jersey City",NJ,"Hudson County",07306,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"74 CONDICT ST.           ","74 CONDICT ST.","Jersey City",NJ,40.72782,-74.081071,1,rooftop,74,"Condict St","Jersey City",NJ,"Hudson County",07306,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"76 CONDICT ST.           ","76 CONDICT ST.","Jersey City",NJ,40.727909,-74.081121,1,rooftop,76,"Condict St","Jersey City",NJ,"Hudson County",07306,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"183 DUNCAN AVE.          ","183 DUNCAN AVE.","Jersey City",NJ,40.726904,-74.077428,1,rooftop,183,"Duncan Ave","Jersey City",NJ,"Hudson County",07306,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"181 DUNCAN AVE.          ","181 DUNCAN AVE.","Jersey City",NJ,40.726869,-74.07735,1,rooftop,181,"Duncan Ave","Jersey City",NJ,"Hudson County",07306,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"175 DUNCAN AVE.          ","175 DUNCAN AVE.","Jersey City",NJ,40.726764,-74.077117,1,rooftop,175,"Duncan Ave","Jersey City",NJ,"Hudson County",07306,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"6 GAUTIER AVE.           ","6 GAUTIER AVE.","Jersey City",NJ,40.725538,-74.077801,1,rooftop,6,"Gautier Ave","Jersey City",NJ,"Hudson County",07306,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"8 GAUTIER AVE.           ","8 GAUTIER AVE.","Jersey City",NJ,40.725573,-74.077879,1,rooftop,8,"Gautier Ave","Jersey City",NJ,"Hudson County",07306,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"10 GAUTIER AVE.          ","10 GAUTIER AVE.","Jersey City",NJ,40.725605,-74.077951,1,rooftop,10,"Gautier Ave","Jersey City",NJ,"Hudson County",07306,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"12 GAUTIER AVE.          ","12 GAUTIER AVE.","Jersey City",NJ,40.725634,-74.078014,1,rooftop,12,"Gautier Ave","Jersey City",NJ,"Hudson County",07306,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"14 GAUTIER AVE.          ","14 GAUTIER AVE.","Jersey City",NJ,40.725662,-74.078077,1,rooftop,14,"Gautier Ave","Jersey City",NJ,"Hudson County",07306,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"16 GAUTIER AVE.          ","16 GAUTIER AVE.","Jersey City",NJ,40.725694,-74.078149,1,rooftop,16,"Gautier Ave","Jersey City",NJ,"Hudson County",07306,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"18 GAUTIER AVE.          ","18 GAUTIER AVE.","Jersey City",NJ,40.725728,-74.078227,1,rooftop,18,"Gautier Ave","Jersey City",NJ,"Hudson County",07306,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"20 GAUTIER AVE.          ","20 GAUTIER AVE.","Jersey City",NJ,40.725763,-74.078304,1,rooftop,20,"Gautier Ave","Jersey City",NJ,"Hudson County",07306,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"22 GAUTIER AVE.          ","22 GAUTIER AVE.","Jersey City",NJ,40.725853,-74.078355,1,rooftop,22,"Gautier Ave","Jersey City",NJ,"Hudson County",07306,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"148 DELAWARE AVE.        ","148 DELAWARE AVE.","Jersey City",NJ,40.726054,-74.078207,1,rooftop,148,"Delaware Ave","Jersey City",NJ,"Hudson County",07306,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"150 DELAWARE AVE.        ","150 DELAWARE AVE.","Jersey City",NJ,40.726113,-74.078161,1,rooftop,150,"Delaware Ave","Jersey City",NJ,"Hudson County",07306,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"152 DELAWARE AVE.        ","152 DELAWARE AVE.","Jersey City",NJ,40.726172,-74.078116,1,rooftop,152,"Delaware Ave","Jersey City",NJ,"Hudson County",07306,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"156 DELAWARE AVE.        ","156 DELAWARE AVE.","Jersey City",NJ,40.726291,-74.078024,1,rooftop,156,"Delaware Ave","Jersey City",NJ,"Hudson County",07306,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"158 DELAWARE AVE.        ","158 DELAWARE AVE.","Jersey City",NJ,40.72635,-74.077979,1,rooftop,158,"Delaware Ave","Jersey City",NJ,"Hudson County",07306,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"160 DELAWARE AVE.        ","160 DELAWARE AVE.","Jersey City",NJ,40.726415,-74.077929,1,rooftop,160,"Delaware Ave","Jersey City",NJ,"Hudson County",07306,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"162 DELAWARE AVE.        ","162 DELAWARE AVE.","Jersey City",NJ,40.726474,-74.077883,1,rooftop,162,"Delaware Ave","Jersey City",NJ,"Hudson County",07306,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"166 DELAWARE AVE.        ","166 DELAWARE AVE.","Jersey City",NJ,40.726587,-74.077797,1,rooftop,166,"Delaware Ave","Jersey City",NJ,"Hudson County",07306,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"168 DELAWARE AVE.        ","168 DELAWARE AVE.","Jersey City",NJ,40.726646,-74.077751,1,rooftop,168,"Delaware Ave","Jersey City",NJ,"Hudson County",07306,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"170 DELAWARE AVE.        ","170 DELAWARE AVE.","Jersey City",NJ,40.726735,-74.077683,1,rooftop,170,"Delaware Ave","Jersey City",NJ,"Hudson County",07306,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"35 CONDICT ST.           ","35 CONDICT ST.","Jersey City",NJ,40.726941,-74.079698,1,rooftop,35,"Condict St","Jersey City",NJ,"Hudson County",07306,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"33 CONDICT ST.           ","33 CONDICT ST.","Jersey City",NJ,40.726905,-74.079562,1,rooftop,33,"Condict St","Jersey City",NJ,"Hudson County",07306,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"31 CONDICT ST.           ","31 CONDICT ST.","Jersey City",NJ,40.72687,-74.079485,1,rooftop,31,"Condict St","Jersey City",NJ,"Hudson County",07306,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"29 CONDICT ST.           ","29 CONDICT ST.","Jersey City",NJ,40.726836,-74.079407,1,rooftop,29,"Condict St","Jersey City",NJ,"Hudson County",07306,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"25 CONDICT ST.           ","25 CONDICT ST.","Jersey City",NJ,40.726795,-74.079317,1,rooftop,25,"Condict St","Jersey City",NJ,"Hudson County",07306,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"23 CONDICT ST.           ","23 CONDICT ST.","Jersey City",NJ,40.726749,-74.079214,1,rooftop,23,"Condict St","Jersey City",NJ,"Hudson County",07306,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"21 CONDICT ST.           ","21 CONDICT ST.","Jersey City",NJ,40.726709,-74.079124,1,rooftop,21,"Condict St","Jersey City",NJ,"Hudson County",07306,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"19 CONDICT ST.           ","19 CONDICT ST.","Jersey City",NJ,40.726674,-74.079046,1,rooftop,19,"Condict St","Jersey City",NJ,"Hudson County",07306,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"17 CONDICT ST.           ","17 CONDICT ST.","Jersey City",NJ,40.726639,-74.078969,1,rooftop,17,"Condict St","Jersey City",NJ,"Hudson County",07306,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"15 CONDICT ST.           ","15 CONDICT ST.","Jersey City",NJ,40.726597,-74.078875,1,rooftop,15,"Condict St","Jersey City",NJ,"Hudson County",07306,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"13 CONDICT ST.           ","13 CONDICT ST.","Jersey City",NJ,40.726555,-74.078781,1,rooftop,13,"Condict St","Jersey City",NJ,"Hudson County",07306,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"11 CONDICT ST.           ","11 CONDICT ST.","Jersey City",NJ,40.72652,-74.078703,1,rooftop,11,"Condict St","Jersey City",NJ,"Hudson County",07306,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"9 CONDICT ST.            ","9 CONDICT ST.","Jersey City",NJ,40.726485,-74.078625,1,rooftop,9,"Condict St","Jersey City",NJ,"Hudson County",07306,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"151-153 DELAWARE AVE     ","151-153 DELAWARE AVE","Jersey City",NJ,40.726311,-74.078315,1,rooftop,153,"Delaware Ave","Jersey City",NJ,"Hudson County",07306,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"149 DELAWARE AVE.        ","149 DELAWARE AVE.","Jersey City",NJ,40.726238,-74.078378,1,rooftop,149,"Delaware Ave","Jersey City",NJ,"Hudson County",07306,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"147 DELAWARE AVE.        ","147 DELAWARE AVE.","Jersey City",NJ,40.726163,-74.078436,1,rooftop,147,"Delaware Ave","Jersey City",NJ,"Hudson County",07306,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"24 GAUTIER AVE.          ","24 GAUTIER AVE.","Jersey City",NJ,40.725939,-74.078608,1,rooftop,24,"Gautier Ave","Jersey City",NJ,"Hudson County",07306,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"26 GAUTIER AVE.          ","26 GAUTIER AVE.","Jersey City",NJ,40.725958,-74.07874,1,rooftop,26,"Gautier Ave","Jersey City",NJ,"Hudson County",07306,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"28 GAUTIER AVE.          ","28 GAUTIER AVE.","Jersey City",NJ,40.725989,-74.07881,1,rooftop,28,"Gautier Ave","Jersey City",NJ,"Hudson County",07306,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"30 GAUTIER AVE.          ","30 GAUTIER AVE.","Jersey City",NJ,40.72602,-74.07888,1,rooftop,30,"Gautier Ave","Jersey City",NJ,"Hudson County",07306,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"32 GAUTIER AVE.          ","32 GAUTIER AVE.","Jersey City",NJ,40.726055,-74.078958,1,rooftop,32,"Gautier Ave","Jersey City",NJ,"Hudson County",07306,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"34 GAUTIER AVE.          ","34 GAUTIER AVE.","Jersey City",NJ,40.726089,-74.079036,1,rooftop,34,"Gautier Ave","Jersey City",NJ,"Hudson County",07306,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"36 GAUTIER AVE.          ","36 GAUTIER AVE.","Jersey City",NJ,40.726124,-74.079113,1,rooftop,36,"Gautier Ave","Jersey City",NJ,"Hudson County",07306,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"38 GAUTIER AVE.          ","38 GAUTIER AVE.","Jersey City",NJ,40.726159,-74.079191,1,rooftop,38,"Gautier Ave","Jersey City",NJ,"Hudson County",07306,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"40 GAUTIER AVE.          ","40 GAUTIER AVE.","Jersey City",NJ,40.726273,-74.079448,1,rooftop,40,"Gautier Ave","Jersey City",NJ,"Hudson County",07306,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"44 GAUTIER AVE.          ","44 GAUTIER AVE.","Jersey City",NJ,40.726323,-74.07956,1,rooftop,44,"Gautier Ave","Jersey City",NJ,"Hudson County",07306,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"46 GAUTIER AVE.          ","46 GAUTIER AVE.","Jersey City",NJ,40.726375,-74.079676,1,rooftop,46,"Gautier Ave","Jersey City",NJ,"Hudson County",07306,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"48 GAUTIER AVE.          ","48 GAUTIER AVE.","Jersey City",NJ,40.726421,-74.079779,1,rooftop,48,"Gautier Ave","Jersey City",NJ,"Hudson County",07306,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"50 GAUTIER AVE.          ","50 GAUTIER AVE.","Jersey City",NJ,40.726468,-74.079883,1,rooftop,50,"Gautier Ave","Jersey City",NJ,"Hudson County",07306,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"54 GAUTIER AVE.          ","54 GAUTIER AVE.","Jersey City",NJ,40.726566,-74.079971,1,rooftop,54,"Gautier Ave","Jersey City",NJ,"Hudson County",07306,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"75 CONDICT ST.           ","75 CONDICT ST.","Jersey City",NJ,40.727647,-74.08133,1,rooftop,75,"Condict St","Jersey City",NJ,"Hudson County",07306,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"73 CONDICT ST.           ","73 CONDICT ST.","Jersey City",NJ,40.727642,-74.081208,1,rooftop,73,"Condict St","Jersey City",NJ,"Hudson County",07306,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"71 CONDICT ST.           ","71 CONDICT ST.","Jersey City",NJ,40.727607,-74.08113,1,rooftop,71,"Condict St","Jersey City",NJ,"Hudson County",07306,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"69 CONDICT ST.           ","69 CONDICT ST.","Jersey City",NJ,40.727573,-74.081052,1,rooftop,69,"Condict St","Jersey City",NJ,"Hudson County",07306,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"67 CONDICT ST.           ","67 CONDICT ST.","Jersey City",NJ,40.727538,-74.080975,1,rooftop,67,"Condict St","Jersey City",NJ,"Hudson County",07306,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"65 CONDICT ST.           ","65 CONDICT ST.","Jersey City",NJ,40.727503,-74.080897,1,rooftop,65,"Condict St","Jersey City",NJ,"Hudson County",07306,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"63 CONDICT ST.           ","63 CONDICT ST.","Jersey City",NJ,40.727468,-74.080819,1,rooftop,63,"Condict St","Jersey City",NJ,"Hudson County",07306,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"61 CONDICT ST.           ","61 CONDICT ST.","Jersey City",NJ,40.727433,-74.080741,1,rooftop,61,"Condict St","Jersey City",NJ,"Hudson County",07306,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"59 CONDICT ST.           ","59 CONDICT ST.","Jersey City",NJ,40.727395,-74.080656,1,rooftop,59,"Condict St","Jersey City",NJ,"Hudson County",07306,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"57 CONDICT ST.           ","57 CONDICT ST.","Jersey City",NJ,40.727353,-74.080562,1,rooftop,57,"Condict St","Jersey City",NJ,"Hudson County",07306,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"55 CONDICT ST.           ","55 CONDICT ST.","Jersey City",NJ,40.727315,-74.080477,1,rooftop,55,"Condict St","Jersey City",NJ,"Hudson County",07306,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"53 CONDICT ST.           ","53 CONDICT ST.","Jersey City",NJ,40.72728,-74.080399,1,rooftop,53,"Condict St","Jersey City",NJ,"Hudson County",07306,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"51 CONDICT ST.           ","51 CONDICT ST.","Jersey City",NJ,40.727245,-74.080321,1,rooftop,51,"Condict St","Jersey City",NJ,"Hudson County",07306,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"49 CONDICT ST.           ","49 CONDICT ST.","Jersey City",NJ,40.72721,-74.080244,1,rooftop,49,"Condict St","Jersey City",NJ,"Hudson County",07306,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"47 CONDICT ST.           ","47 CONDICT ST.","Jersey City",NJ,40.727176,-74.080166,1,rooftop,47,"Condict St","Jersey City",NJ,"Hudson County",07306,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"45 CONDICT ST.           ","45 CONDICT ST.","Jersey City",NJ,40.727141,-74.080088,1,rooftop,45,"Condict St","Jersey City",NJ,"Hudson County",07306,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"43 CONDICT ST.           ","43 CONDICT ST.","Jersey City",NJ,40.727106,-74.08001,1,rooftop,43,"Condict St","Jersey City",NJ,"Hudson County",07306,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"41 CONDICT ST.           ","41 CONDICT ST.","Jersey City",NJ,40.727021,-74.079957,1,rooftop,41,"Condict St","Jersey City",NJ,"Hudson County",07306,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"56 GAUTIER AVE.          ","56 GAUTIER AVE.","Jersey City",NJ,40.726671,-74.080219,1,rooftop,56,"Gautier Ave","Jersey City",NJ,"Hudson County",07306,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"58 GAUTIER AVE.          ","58 GAUTIER AVE.","Jersey City",NJ,40.726673,-74.080343,1,rooftop,58,"Gautier Ave","Jersey City",NJ,"Hudson County",07306,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"60 GAUTIER AVE.          ","60 GAUTIER AVE.","Jersey City",NJ,40.726707,-74.080421,1,rooftop,60,"Gautier Ave","Jersey City",NJ,"Hudson County",07306,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"62 GAUTIER AVE.          ","62 GAUTIER AVE.","Jersey City",NJ,40.726742,-74.080498,1,rooftop,62,"Gautier Ave","Jersey City",NJ,"Hudson County",07306,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"64 GAUTIER AVE.          ","64 GAUTIER AVE.","Jersey City",NJ,40.726777,-74.080576,1,rooftop,64,"Gautier Ave","Jersey City",NJ,"Hudson County",07306,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"66 GAUTIER AVE.          ","66 GAUTIER AVE.","Jersey City",NJ,40.726843,-74.080696,1,rooftop,66,"Gautier Ave","Jersey City",NJ,"Hudson County",07306,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"70 GAUTIER AVE.          ","70 GAUTIER AVE.","Jersey City",NJ,40.726875,-74.080796,1,rooftop,70,"Gautier Ave","Jersey City",NJ,"Hudson County",07306,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"70A GAUTIER AVE.         ","70A GAUTIER AVE.","Jersey City",NJ,40.72692,-74.080897,1,rooftop,"70 A","Gautier Ave","Jersey City",NJ,"Hudson County",07306,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"70B GAUTIER AVE.         ","70B GAUTIER AVE.","Jersey City",NJ,40.726962,-74.080991,1,rooftop,"70 B","Gautier Ave","Jersey City",NJ,"Hudson County",07306,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"72 GAUTIER AVE.          ","72 GAUTIER AVE.","Jersey City",NJ,40.727,-74.081076,1,rooftop,72,"Gautier Ave","Jersey City",NJ,"Hudson County",07306,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"74 GAUTIER AVE.          ","74 GAUTIER AVE.","Jersey City",NJ,40.727035,-74.081154,1,rooftop,74,"Gautier Ave","Jersey City",NJ,"Hudson County",07306,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"76 GAUTIER AVE.          ","76 GAUTIER AVE.","Jersey City",NJ,40.727069,-74.081232,1,rooftop,76,"Gautier Ave","Jersey City",NJ,"Hudson County",07306,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"78 GAUTIER AVE.          ","78 GAUTIER AVE.","Jersey City",NJ,40.727104,-74.08131,1,rooftop,78,"Gautier Ave","Jersey City",NJ,"Hudson County",07306,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"80 GAUTIER AVE.          ","80 GAUTIER AVE.","Jersey City",NJ,40.727139,-74.081387,1,rooftop,80,"Gautier Ave","Jersey City",NJ,"Hudson County",07306,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"82 GAUTIER AVE.          ","82 GAUTIER AVE.","Jersey City",NJ,40.727173,-74.081465,1,rooftop,82,"Gautier Ave","Jersey City",NJ,"Hudson County",07306,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"84 GAUTIER AVE.          ","84 GAUTIER AVE.","Jersey City",NJ,40.727208,-74.081543,1,rooftop,84,"Gautier Ave","Jersey City",NJ,"Hudson County",07306,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"86 GAUTIER AVE.          ","86 GAUTIER AVE.","Jersey City",NJ,40.7273,-74.081592,1,rooftop,86,"Gautier Ave","Jersey City",NJ,"Hudson County",07306,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"87 GAUTIER AVE.          ","87 GAUTIER AVE.","Jersey City",NJ,40.727104,-74.081844,1,rooftop,87,"Gautier Ave","Jersey City",NJ,"Hudson County",07306,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"85 GAUTIER AVE.          ","85 GAUTIER AVE.","Jersey City",NJ,40.727064,-74.081755,1,rooftop,85,"Gautier Ave","Jersey City",NJ,"Hudson County",07306,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
